cod_refes;efector;anio;agrupacion;servicio;total
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;cesacion_tabaquica_vesp;410
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;cirugia;cirugia_general;6223
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;cirugia;cirugia_plastica;11536
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;cirugia;ginecologia;12080
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;cirugia;ginecologia_vesp;3157
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;cirugia;urologia;2843
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;cirugia;ortopedia_y_traumatologia;5225
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;cirugia;ortopedia_y_traumatologia_vesp;4715
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;cirugia;columna_vertebral;2491
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;cirugia;oftalmologia;2661
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;cirugia;oftalomologia_vesp;1171
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;cirugia;otorrinolaringologia_vesp;6717
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;cirugia;otorrinolaringologia_vesp;1372
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;cirugia;neurocirugia;1274
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;cirugia;vascular_periferico;1171
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;cirugia;laboratorio_vascular_grupo_de_trabajo;181
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;cirugia;cicatrizacion_y_cuidado_de_heridas_cronicas_gt;983
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;cirugia;cirugia_cardiovascular;2202
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;cirugia;transplante_renal;1070
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;cirugia;transplante_renal_vesp;209
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;cirugia;transplante_cardiaco;2893
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;cirugia;transplante_hepatico;4108
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;pediatria;pediatria;9814
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;pediatria;pediatria_vesp;3773
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;pediatria;neonatologia;3889
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;tocoginecologia;obstetricia;8843
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;tocoginecologia;obstetricia_vesp;2722
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;urgencia;guardia_del_dia;339724
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;promocion_y_proteccion;promocion_y_proteccion;18513
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;medicina;clinica_medica;13963
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;medicina;clinica_medica_vesp;149
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;medicina;infectologia_g_de_trabajo;7234
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;medicina;neurologia;5277
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;medicina;cardiologia;13023
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;medicina;hemodinamia;1819
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;medicina;dermatologia;13545
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;medicina;gastroenterologia_vesp;8021
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;medicina;inmunologia;4402
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;medicina;nutricion;8650
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;medicina;reumatologia;5588
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;medicina;alergia;5510
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;medicina;hematologia;20280
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;medicina;geriatria;2559
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;medicina;neumotisiologia;4655
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;medicina;nefrologia;12788
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;medicina;oncologia;8928
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;medicina;endocrinologia;8358
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;medicina;reproduccion_humana_g_de_trabajo;2648
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;medicina;tiroides_g_de_trabajo;7855
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;medicina;cesacion_tabaquica;4
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;cirugia;cirugia_general;3331
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;cirugia;cirugia_general_vesp;1030
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;cirugia;cirugia_toracica_g_de_trabajo;71
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;cirugia;urologia;10287
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;cirugia;ortopedia_y_traumatologia;6946
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;cirugia;oftalmologia;8973
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;cirugia;otorrinolaringologia;10381
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;cirugia;vascular_periferico;1568
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;cirugia;cirugia_plastica;1298
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;pediatria;pediatria;22928
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;pediatria;pediatria_vesp;285
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;pediatria;aprendizaje_y_desarrollo_g_de_trabajo;1133
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;pediatria;cirugia;92
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;pediatria;adolescencia;3971
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;pediatria;adolescencia_vesp;90
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;pediatria;seguimiento_recien_nacido_prematuro;34
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;tocoginecologia;tocoginecologia;29121
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;tocoginecologia;tocoginecologia_vesp;582
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;tocoginecologia;climaterio_g_de_trabajo;81
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;tocoginecologia;patologia_mamaria_g_de_trabajo;156
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;tocoginecologia;patologia_cervical_g_de_trabajo;119
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;urgencia;guardia_del_dia;58445
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;urgencia;guardia_del_dia_ninos;19805
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;promocion_y_proteccion;promocion_y_proteccion;3145
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;promocion_y_proteccion;profilaxis_rabia_humana;7540
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;areas;area_salud_escolar;12802
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;areas;area_salud_comunitaria;5055
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;areas;area_epidemiologia;1753
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;areas;area_inmunizaciones;356
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;plan_medico_de_cabecera;medico_de_cabecera_clinica_medica;6079
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;plan_medico_de_cabecera;medico_de_cabecera_pediatria;2165
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2019;plan_medico_de_cabecera;medico_de_cabecera_tocoginecologia;2532
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;clinica_medica;11274
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;clinica_medica_vesp;1934
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;infectologia_g_de_trabajo;6450
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;neurologia;5747
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;cardiologia;11910
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;hemodinamia;1889
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;dermatologia;13943
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;gastroenterologia_vesp;9486
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;inmunologia;4042
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;nutricion;8710
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;reumatologia;7457
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;alergia;6492
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;hematologia;20950
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;geriatria;2672
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;neumotisiologia;6703
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;nefrologia;13481
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;oncologia;11737
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;endocrinologia;8748
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;endocrinologia_vesp;930
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;reproduccion_humana_g_de_trabajo;3152
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;tiroides_g_de_trabajo;8242
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;medicina;cesacion_tabaquica;19
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;cirugia;cirugia_general;3981
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;cirugia;cirugia_general_vesp;2275
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;cirugia;cirugia_toracica_g_de_trabajo;440
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;cirugia;urologia;7971
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;cirugia;ortopedia_y_traumatologia;8575
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;cirugia;oftalmologia;9620
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;cirugia;otorrinolaringologia;9888
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;cirugia;vascular_periferico;1639
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;cirugia;cirugia_plastica;2561
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;pediatria;pediatria;14116
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;pediatria;pediatria_vesp;6185
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;pediatria;aprendizaje_y_desarrollo_g_de_trabajo;1690
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;pediatria;cirugia;415
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;pediatria;adolescencia;3214
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;pediatria;adolescencia_vesp;808
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;pediatria;seguimiento_recien_nacido_prematuro;497
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;tocoginecologia;tocoginecologia;9879
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;tocoginecologia;tocoginecologia_vesp;7400
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;tocoginecologia;climaterio_g_de_trabajo;679
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;tocoginecologia;patologia_mamaria_g_de_trabajo;1665
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;tocoginecologia;patologia_cervical_g_de_trabajo;1650
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;urgencia;guardia_del_dia;56141
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;urgencia;guardia_del_dia_ninos;22352
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;promocion_y_proteccion;promocion_y_proteccion;6357
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;promocion_y_proteccion;profilaxis_rabia_humana;11948
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;areas;area_salud_escolar;9011
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;areas;area_salud_comunitaria;6235
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;areas;area_epidemiologia;689
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;areas;area_inmunizaciones;2686
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;plan_medico_de_cabecera;medico_de_cabecera_clinica_medica;6530
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;plan_medico_de_cabecera;medico_de_cabecera_pediatria;1999
10020012215218;HOSPITAL GENERAL DE AGUDOS DR. C. DURAND;2018;plan_medico_de_cabecera;medico_de_cabecera_tocoginecologia;2298
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;neumotisiologia;4860
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;clinica_medica;8921
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;clinica_medica_vesp;5756
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;cardiologia;7950
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;cardiologia_vesp;134
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;dermatologia;11783
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;dermatologia_vesp;3191
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;gastroenterologia;1217
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;gastroenterologia_vesp;1287
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;neurologia;3826
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;neurologia_vesp;847
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;nutricion_grupo_de_trabajo;4876
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;nutricion_grupo_de_trabajo_vesp;211
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;patologia_bronquial;1148
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;reumatologia;7788
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;reumatologia_vesp;2040
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;infectologia;14179
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;hematologia;8758
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;inmunologia_y_alergia;447
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;oncologia;6081
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;endocrinologia;5071
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;cuidados_paliativos;9293
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;medicina;infectologia_vesp;1120
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;cirugia;cirugia_toracica;47
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;cirugia;cirugia_general;522
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;cirugia;cirugia_general_vesp;865
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;cirugia;cirugia_vascular;1416
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;cirugia;coloproctologia;510
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;cirugia;urologia;4070
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;cirugia;urologia_vesp;328
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;cirugia;ortopedia_y_traumatologia;4012
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;cirugia;ortopedia_y_traumatologia_vesp;1244
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;cirugia;oftalmologia;7636
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;cirugia;oftalmologia_vesp;645
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;cirugia;otorrinolaringologia;6782
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;cirugia;otorrinolaringologia_vesp;652
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;cirugia;patologia_mamaria;1083
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;cirugia;ginecologia;6733
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;cirugia;ginecologia_vesp;1539
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;cirugia;cirugia_plastica;3062
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;pediatria;pediatria;11201
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;pediatria;pediatria_vesp;9400
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;pediatria;adolescencia;1802
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;pediatria;adolescencia_vesp;1008
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;urgencia;guardia_del_dia;49255
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;otras_especialidades;area_salud_escolar;9116
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;otras_especialidades;area_salud_comunitaria;10560
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;otras_especialidades;area_epidemiologia;624
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;otras_especialidades;area_inmunizaciones;2009
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;otras_especialidades;medico_de_cabecera_clinica_medica;1960
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;otras_especialidades;medico_de_cabecera_pediatria;812
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;otras_especialidades;medico_de_cabecera_tocoginecologia;726
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2019;promocion_y_proteccion;promocion_y_proteccion;16966
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;neumotisiologia;5595
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;clinica_medica;9535
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;clinica_medica_vesp;5296
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;cardiologia;6394
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;cardiologia_vesp;1030
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;dermatologia;12233
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;dermatologia_vesp;3157
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;gastroenterologia;2112
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;gastroenterologia_vesp;1190
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;neurologia;3682
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;neurologia_vesp;441
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;nutricion_grupo_de_trabajo;4292
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;nutricion_grupo_de_trabajo_vesp;368
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;patologia_bronquial;1028
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;reumatologia;7518
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;reumatologia_vesp;1414
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;infectologia;13547
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;hematologia;8574
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;oncologia;6860
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;endocrinologia;6569
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;cuidados_paliativos;10154
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;medicina;infectologia_vesp;1203
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;cirugia;cirugia_toracica;275
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;cirugia;cirugia_general;640
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;cirugia;cirugia_general_vesp;839
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;cirugia;cirugia_vascular;2182
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;cirugia;coloproctologia;476
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;cirugia;urologia;4726
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;cirugia;urologia_vesp;515
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;cirugia;ortopedia_y_traumatologia;3664
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;cirugia;ortopedia_y_traumatologia_vesp;1946
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;cirugia;oftalmologia;7287
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;cirugia;oftalmologia_vesp;460
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;cirugia;otorrinolaringologia;7038
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;cirugia;otorrinolaringologia_vesp;674
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;cirugia;patologia_mamaria;1310
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;cirugia;ginecologia;7487
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;cirugia;ginecologia_vesp;1238
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;cirugia;cirugia_plastica;1233
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;pediatria;pediatria;12971
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;pediatria;pediatria_vesp;10478
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;pediatria;adolescencia;1303
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;pediatria;adolescencia_vesp;271
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;urgencia;guardia_del_dia;53362
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;otras_especialidades;area_salud_escolar;8180
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;otras_especialidades;area_salud_comunitaria;7432
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;otras_especialidades;area_epidemiologia;832
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;otras_especialidades;area_inmunizaciones;2767
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;otras_especialidades;medico_de_cabecera_clinica_medica;1898
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;otras_especialidades;medico_de_cabecera_pediatria;808
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;otras_especialidades;medico_de_cabecera_tocoginecologia;1293
10020012215210;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;2018;promocion_y_proteccion;promocion_y_proteccion;15086
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;medicina;clinica_medica;30823
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;medicina;alergia;3397
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;medicina;cardiologia;30893
